Product_Price,Order_Quantity,Return_Status,Days_to_Return,User_Age,Discount_Applied,Order_Weekday,Order_Month,Order_Year,Total_Amount,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Home,Product_Category_Toys,User_Gender_Male,Payment_Method_Debit Card,Payment_Method_Gift Card,Payment_Method_PayPal,Shipping_Method_Next-Day,Shipping_Method_Standard,Return_Reason_Defective,Return_Reason_No Return,Return_Reason_Not as described,Return_Reason_Wrong item
426.5,3,0,-1.0,61,24.94,0,8,2023,1279.5,False,False,True,False,False,False,False,True,True,False,False,True,False,False
245.09,4,0,-1.0,39,49.9,1,9,2024,980.36,False,False,False,True,False,False,False,True,False,True,False,True,False,False
51.47,5,1,78.0,67,33.73,4,10,2023,257.35,True,False,False,False,True,False,False,True,False,False,False,False,False,False
23.68,4,0,-1.0,36,24.13,4,9,2023,94.72,False,False,False,False,True,True,False,False,False,False,False,True,False,False
132.25,3,0,-1.0,36,20.44,0,12,2023,396.75,False,False,False,False,True,False,False,False,False,True,False,True,False,False
38.0,5,0,-1.0,35,30.32,4,7,2023,190.0,False,False,False,True,True,False,True,False,False,True,False,True,False,False
316.56,2,0,-1.0,33,29.37,6,4,2023,633.12,False,False,True,False,False,False,False,False,True,False,False,True,False,False
189.04,3,0,-1.0,50,8.36,6,1,2023,567.12,False,False,True,False,False,True,False,False,False,True,False,True,False,False
357.25,3,0,-1.0,53,23.23,1,9,2023,1071.75,False,False,False,True,False,False,False,True,False,False,False,True,False,False
373.16,3,1,502.0,51,9.33,3,3,2023,1119.48,False,False,False,False,True,False,False,False,False,True,False,False,True,False
64.5,4,1,4.0,29,21.78,4,11,2024,258.0,False,False,True,False,True,True,False,False,True,False,False,False,False,False
19.51,5,1,263.0,67,16.08,2,10,2023,97.55000000000001,False,False,True,False,False,False,True,False,False,True,False,False,False,False
65.07,2,0,-1.0,43,11.23,1,1,2023,130.14,False,False,True,False,True,False,False,True,False,True,False,True,False,False
49.21,5,0,-1.0,66,24.44,1,4,2023,246.05,False,False,False,True,False,False,False,True,False,False,False,True,False,False
20.78,3,0,-1.0,44,3.28,4,2,2024,62.34,False,True,False,False,True,False,False,True,False,True,False,True,False,False
496.34,4,0,-1.0,48,28.47,4,8,2023,1985.36,False,False,False,False,False,False,True,False,True,False,False,True,False,False
325.1,4,1,117.0,60,37.22,0,6,2024,1300.4,True,False,False,False,True,True,False,False,False,False,True,False,False,False
434.24,2,1,121.0,22,24.51,3,12,2023,868.48,True,False,False,False,False,True,False,False,False,True,False,False,True,False
212.8,3,0,-1.0,20,24.9,2,11,2023,638.4000000000001,False,False,False,False,False,False,False,False,False,False,False,True,False,False
343.33,4,0,-1.0,22,2.46,6,7,2024,1373.32,True,False,False,False,False,False,False,True,False,True,False,True,False,False
80.95,2,0,-1.0,41,12.91,2,11,2024,161.9,False,False,False,False,True,False,True,False,False,True,False,True,False,False
104.46,5,0,-1.0,70,46.23,2,4,2023,522.3,False,False,False,False,False,False,False,True,False,True,False,True,False,False
212.16,3,1,606.0,51,46.88,0,2,2023,636.48,False,True,False,False,True,False,True,False,False,False,True,False,False,False
11.09,2,0,-1.0,61,36.04,3,7,2023,22.18,True,False,False,False,True,True,False,False,False,True,False,True,False,False
56.73,5,1,34.0,63,25.52,6,11,2024,283.65,False,False,False,False,False,True,False,False,False,True,True,False,False,False
30.89,3,0,-1.0,47,19.27,0,9,2023,92.67,False,False,False,True,True,False,False,False,False,True,False,True,False,False
425.4,4,0,-1.0,32,23.87,5,10,2024,1701.6,True,False,False,False,True,False,True,False,True,False,False,True,False,False
169.29,4,0,-1.0,37,0.87,6,1,2023,677.16,False,True,False,False,False,False,False,False,True,False,False,True,False,False
440.73,1,0,-1.0,43,38.17,6,11,2023,440.73,False,False,False,True,False,True,False,False,False,True,False,True,False,False
93.16,5,0,-1.0,61,6.82,1,7,2024,465.79999999999995,False,False,False,True,False,False,False,True,True,False,False,True,False,False
321.11,1,1,370.0,54,31.1,0,6,2023,321.11,False,False,True,False,False,False,False,False,True,False,False,False,True,False
134.8,2,0,-1.0,36,21.13,5,6,2024,269.6,False,False,False,False,False,False,False,True,False,True,False,True,False,False
229.02,2,0,-1.0,36,17.95,0,3,2024,458.04,False,False,False,False,False,False,False,True,False,True,False,True,False,False
40.26,5,0,-1.0,60,43.92,0,7,2024,201.29999999999998,False,True,False,False,True,False,True,False,True,False,False,True,False,False
293.82,4,0,-1.0,44,11.66,2,8,2023,1175.28,False,True,False,False,True,False,False,True,False,False,False,True,False,False
98.5,1,0,-1.0,54,2.01,2,5,2024,98.5,True,False,False,False,True,False,False,True,False,True,False,True,False,False
313.65,1,1,148.0,46,1.66,4,5,2023,313.65,True,False,False,False,True,True,False,False,False,False,True,False,False,False
190.63,2,0,-1.0,66,34.74,2,8,2023,381.26,False,True,False,False,True,False,True,False,False,False,False,True,False,False
147.79,2,1,496.0,59,0.59,0,7,2023,295.58,True,False,False,False,False,True,False,False,True,False,False,False,False,False
361.47,4,0,-1.0,53,49.06,2,2,2024,1445.88,False,True,False,False,True,False,True,False,False,False,False,True,False,False
446.45,5,0,-1.0,57,36.02,0,11,2023,2232.25,True,False,False,False,True,False,True,False,True,False,False,True,False,False
236.4,5,1,299.0,32,14.65,4,5,2023,1182.0,False,True,False,False,True,True,False,False,False,True,False,False,False,False
181.96,1,1,6.0,41,37.12,2,9,2023,181.96,False,True,False,False,False,True,False,False,False,False,False,False,True,False
304.65,1,0,-1.0,51,47.93,1,9,2024,304.65,False,False,True,False,False,False,True,False,False,True,False,True,False,False
390.5,4,1,196.0,47,5.07,1,2,2024,1562.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
44.78,5,1,93.0,61,47.35,6,4,2024,223.9,False,True,False,False,True,False,True,False,False,True,False,False,False,False
90.96,1,0,-1.0,62,24.69,6,4,2024,90.96,False,True,False,False,False,False,True,False,False,False,False,True,False,False
343.65,1,0,-1.0,53,25.63,2,12,2024,343.65,True,False,False,False,False,False,False,False,False,False,False,True,False,False
458.86,4,0,-1.0,64,13.74,5,8,2023,1835.44,False,True,False,False,True,False,False,False,False,False,False,True,False,False
111.02,3,0,-1.0,61,16.03,4,6,2023,333.06,False,False,False,True,False,False,True,False,False,False,False,True,False,False
453.57,1,0,-1.0,25,7.98,5,2,2023,453.57,True,False,False,False,True,True,False,False,False,False,False,True,False,False
85.98,1,0,-1.0,51,35.5,3,7,2024,85.98,True,False,False,False,False,False,False,False,True,False,False,True,False,False
268.31,1,0,-1.0,60,7.91,3,10,2023,268.31,False,False,True,False,True,False,True,False,False,False,False,True,False,False
165.53,3,1,451.0,18,3.84,4,3,2023,496.59000000000003,False,False,False,True,True,True,False,False,False,False,True,False,False,False
236.66,4,0,-1.0,38,13.66,6,7,2024,946.64,True,False,False,False,True,False,True,False,False,False,False,True,False,False
87.75,4,0,-1.0,37,35.49,5,12,2023,351.0,False,False,True,False,True,False,True,False,False,True,False,True,False,False
315.58,5,1,51.0,68,48.94,6,5,2024,1577.8999999999999,False,False,True,False,False,True,False,False,False,True,True,False,False,False
117.67,1,0,-1.0,48,42.46,0,4,2023,117.67,False,False,False,True,True,False,True,False,False,False,False,True,False,False
404.41,2,0,-1.0,50,39.43,2,1,2024,808.82,False,False,False,False,False,False,True,False,False,False,False,True,False,False
72.24,3,0,-1.0,69,8.3,0,7,2024,216.71999999999997,False,False,False,True,False,False,False,False,False,False,False,True,False,False
353.87,1,0,-1.0,59,14.33,4,5,2024,353.87,False,False,False,False,True,False,False,True,True,False,False,True,False,False
363.3,5,1,24.0,40,3.76,6,1,2023,1816.5,False,False,False,True,False,False,False,True,True,False,False,False,False,True
288.12,1,0,-1.0,49,36.75,2,2,2023,288.12,False,False,False,False,False,True,False,False,False,False,False,True,False,False
145.32,3,0,-1.0,67,2.04,5,10,2024,435.96,True,False,False,False,True,True,False,False,True,False,False,True,False,False
49.6,3,0,-1.0,67,33.93,5,10,2023,148.8,False,False,True,False,True,True,False,False,False,True,False,True,False,False
368.0,1,1,278.0,63,12.67,6,5,2023,368.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False
122.37,1,1,62.0,46,19.77,1,7,2023,122.37,False,True,False,False,True,False,False,True,False,False,False,False,True,False
412.98,2,0,-1.0,36,28.06,1,4,2023,825.96,False,False,False,True,True,False,True,False,True,False,False,True,False,False
366.28,4,0,-1.0,21,7.91,2,1,2024,1465.12,False,False,False,True,False,False,False,False,False,True,False,True,False,False
318.91,2,0,-1.0,46,3.33,0,7,2023,637.82,True,False,False,False,False,False,False,True,False,True,False,True,False,False
32.81,4,1,285.0,35,20.81,5,12,2023,131.24,False,False,True,False,False,True,False,False,True,False,False,False,False,False
274.71,4,0,-1.0,42,34.93,5,11,2023,1098.84,False,False,True,False,True,False,False,True,False,False,False,True,False,False
156.48,5,1,175.0,34,25.28,1,6,2023,782.4,True,False,False,False,True,False,True,False,True,False,False,False,False,True
275.17,5,0,-1.0,27,42.74,6,3,2023,1375.8500000000001,False,False,False,False,False,False,False,False,True,False,False,True,False,False
340.9,1,1,372.0,35,34.1,2,6,2023,340.9,False,False,True,False,True,False,False,True,False,True,True,False,False,False
76.24,3,0,-1.0,44,38.63,0,5,2024,228.71999999999997,True,False,False,False,False,False,False,True,True,False,False,True,False,False
32.66,4,0,-1.0,54,39.32,6,3,2023,130.64,False,True,False,False,True,True,False,False,False,False,False,True,False,False
134.74,5,0,-1.0,34,44.52,5,8,2023,673.7,False,False,False,True,False,False,True,False,False,True,False,True,False,False
405.55,2,0,-1.0,25,44.16,3,11,2023,811.1,False,True,False,False,True,True,False,False,False,False,False,True,False,False
163.81,2,0,-1.0,70,31.91,4,11,2023,327.62,True,False,False,False,True,False,False,False,True,False,False,True,False,False
434.98,1,0,-1.0,69,37.8,6,6,2023,434.98,False,True,False,False,True,False,False,False,True,False,False,True,False,False
155.99,5,0,-1.0,32,24.4,0,4,2023,779.95,False,False,True,False,False,True,False,False,False,True,False,True,False,False
298.09,2,0,-1.0,30,21.25,3,10,2024,596.18,False,True,False,False,False,False,False,False,False,True,False,True,False,False
183.36,3,1,140.0,43,19.79,3,8,2023,550.08,False,True,False,False,False,False,False,False,True,False,False,False,False,False
265.26,2,0,-1.0,61,40.65,3,1,2024,530.52,False,False,True,False,False,False,False,True,True,False,False,True,False,False
105.12,5,0,-1.0,26,40.49,5,12,2023,525.6,False,False,True,False,True,True,False,False,False,False,False,True,False,False
166.34,5,1,92.0,57,36.72,1,1,2024,831.7,True,False,False,False,False,True,False,False,False,False,False,False,True,False
30.62,3,0,-1.0,49,43.82,4,12,2024,91.86,False,False,False,True,False,False,True,False,False,True,False,True,False,False
107.65,4,0,-1.0,32,14.28,5,3,2023,430.6,True,False,False,False,True,False,True,False,False,False,False,True,False,False
263.1,5,0,-1.0,47,41.84,3,8,2024,1315.5,False,False,False,False,True,False,True,False,False,True,False,True,False,False
182.03,5,1,302.0,47,40.73,4,5,2023,910.15,True,False,False,False,True,False,True,False,False,True,False,False,True,False
71.62,4,0,-1.0,48,43.0,6,12,2023,286.48,False,True,False,False,False,True,False,False,True,False,False,True,False,False
279.38,1,0,-1.0,39,12.1,2,12,2023,279.38,False,False,False,True,False,False,False,True,True,False,False,True,False,False
122.39,5,0,-1.0,36,43.44,2,10,2023,611.95,False,True,False,False,True,False,False,True,True,False,False,True,False,False
131.19,5,0,-1.0,70,9.57,5,6,2024,655.95,False,False,False,True,False,False,True,False,False,False,False,True,False,False
336.34,2,0,-1.0,44,43.45,4,1,2023,672.68,False,False,False,False,False,True,False,False,True,False,False,True,False,False
324.9,5,1,686.0,53,0.15,0,1,2023,1624.5,False,False,True,False,True,False,True,False,False,False,True,False,False,False
449.8,4,0,-1.0,64,36.29,0,7,2024,1799.2,False,False,False,False,False,False,True,False,True,False,False,True,False,False
180.93,4,0,-1.0,65,4.21,4,7,2024,723.72,True,False,False,False,False,False,False,True,False,False,False,True,False,False
59.35,1,0,-1.0,58,30.71,5,12,2024,59.35,False,False,False,False,True,False,False,True,False,True,False,True,False,False
108.29,2,1,115.0,60,22.11,5,1,2024,216.58,True,False,False,False,True,True,False,False,False,True,False,False,False,True
164.6,5,1,486.0,23,7.43,0,5,2023,823.0,True,False,False,False,False,False,False,True,False,True,True,False,False,False
42.57,2,0,-1.0,59,8.92,5,12,2023,85.14,False,False,True,False,False,False,False,False,True,False,False,True,False,False
84.52,3,0,-1.0,25,1.09,3,9,2024,253.56,False,True,False,False,True,False,False,False,True,False,False,True,False,False
233.17,2,1,164.0,53,30.12,6,5,2023,466.34,True,False,False,False,True,False,False,True,True,False,False,False,False,True
47.06,3,1,425.0,37,32.56,2,4,2023,141.18,False,False,False,True,True,False,False,False,False,True,False,False,False,True
276.61,4,0,-1.0,34,16.29,0,12,2023,1106.44,False,False,False,True,True,False,False,False,False,False,False,True,False,False
397.73,1,0,-1.0,48,5.99,6,3,2024,397.73,False,False,False,False,True,False,False,False,False,False,False,True,False,False
470.4,4,1,14.0,23,29.01,3,1,2024,1881.6,True,False,False,False,False,False,True,False,False,False,False,False,True,False
268.83,5,1,178.0,20,45.59,2,6,2023,1344.1499999999999,False,False,False,True,False,False,False,False,True,False,False,False,True,False
249.08,2,0,-1.0,68,42.08,4,6,2024,498.16,False,False,True,False,True,False,True,False,True,False,False,True,False,False
389.88,3,0,-1.0,66,21.87,5,9,2023,1169.6399999999999,True,False,False,False,True,False,False,False,False,False,False,True,False,False
151.29,2,0,-1.0,22,7.47,3,8,2023,302.58,False,False,False,False,False,False,False,True,False,True,False,True,False,False
82.28,4,0,-1.0,29,40.82,5,9,2024,329.12,False,False,False,True,True,False,True,False,False,False,False,True,False,False
434.96,4,1,157.0,56,2.19,0,1,2023,1739.84,True,False,False,False,False,True,False,False,False,False,False,False,True,False
383.42,1,0,-1.0,27,49.12,2,3,2024,383.42,False,False,False,True,False,False,False,False,False,True,False,True,False,False
252.11,2,1,374.0,46,32.27,3,1,2023,504.22,False,False,True,False,True,False,False,False,True,False,False,False,False,False
335.04,3,1,331.0,25,27.95,5,1,2023,1005.1200000000001,False,False,True,False,True,False,False,False,False,True,True,False,False,False
357.48,3,0,-1.0,40,48.72,2,2,2023,1072.44,False,False,False,False,False,True,False,False,False,True,False,True,False,False
15.02,1,0,-1.0,40,49.19,2,10,2023,15.02,False,False,False,False,False,False,False,True,False,True,False,True,False,False
172.83,4,0,-1.0,63,30.47,5,6,2024,691.32,False,False,False,False,True,False,False,True,True,False,False,True,False,False
81.01,1,1,177.0,54,44.09,2,8,2023,81.01,False,False,False,True,False,True,False,False,False,True,False,False,True,False
283.92,5,1,252.0,59,39.84,1,12,2023,1419.6000000000001,True,False,False,False,False,False,True,False,True,False,True,False,False,False
256.2,5,0,-1.0,29,35.41,0,3,2024,1281.0,False,False,False,False,True,True,False,False,False,True,False,True,False,False
427.55,2,0,-1.0,48,28.83,1,2,2023,855.1,False,False,False,True,False,True,False,False,False,False,False,True,False,False
89.8,5,1,207.0,67,9.51,5,1,2023,449.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False
112.37,1,0,-1.0,60,33.05,5,9,2023,112.37,False,False,True,False,False,False,False,True,True,False,False,True,False,False
448.57,1,0,-1.0,33,12.62,5,1,2023,448.57,False,False,False,True,False,False,False,True,False,False,False,True,False,False
11.0,2,1,301.0,44,12.4,0,2,2023,22.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True
489.09,1,0,-1.0,58,0.48,0,9,2024,489.09,False,False,True,False,True,False,True,False,False,True,False,True,False,False
405.18,2,0,-1.0,62,18.07,2,6,2024,810.36,False,False,False,True,True,False,True,False,True,False,False,True,False,False
328.12,1,0,-1.0,69,31.79,0,6,2024,328.12,True,False,False,False,False,False,True,False,True,False,False,True,False,False
